"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"926","160864",3,2,2,2,2,2,4,4,4,5,5,5,6,2,2,2,2,2,2,4,4,6,2,6,4,3,4,3,3,4,4,4,4,4,4,4,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,5,4,4,4,3,5,4,4,4,4,4,4,4,5,5,2,1991,"1",0,"","2",5,"Rep.","",3,"1","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"927","160866",3,6,3,2,2,5,5,3,5,5,7,2,3,3,4,1,1,4,5,2,6,2,7,5,5,6,5,7,6,7,4,5,4,5,4,5,7,6,1,2,5,5,4,7,7,7,2,7,1,1,1,1,1,1,6,1,2,1,1,1,5,7,6,7,7,7,2,1,1,1,1,1,7,6,7,6,4,6,1,3,2,2,4,2,1,1,7,3,1,2,1,1984,"2",0,"","2",2,"Dem.","",2,"4","3",32,NA,NA,NA,NA,NA,NA,"1","A"
"931","160870",3,1,2,2,2,2,4,6,6,5,5,4,5,2,6,4,3,6,1,1,1,1,1,1,6,6,7,6,7,7,6,6,6,6,6,6,1,6,1,1,1,2,7,7,7,7,7,7,2,2,2,2,2,2,3,2,3,2,2,2,5,5,6,5,5,6,4,3,4,3,4,4,6,6,6,7,7,7,1,1,2,1,1,1,5,5,5,4,5,5,2,1989,"2",0,"","1",5,"Ind.","",1,"2","3",27,NA,NA,NA,NA,NA,NA,"2","A"
"932","160871",4,1,2,5,1,1,6,7,5,4,7,1,6,6,6,1,1,6,1,6,1,1,1,5,7,5,7,6,7,4,2,6,3,5,3,4,1,6,6,6,5,5,6,7,7,7,5,6,1,6,1,1,1,1,6,1,1,6,5,6,6,7,7,6,7,7,6,1,4,6,3,6,7,7,6,2,5,3,1,5,6,6,5,7,1,1,3,2,4,2,2,1988,"3",0,"","2",5,"Dem.","",2,"1","4",28,NA,NA,NA,NA,NA,NA,"2","A"
"933","160872",1,1,1,3,1,3,7,7,4,4,7,2,1,1,1,1,1,4,1,1,1,4,1,4,7,4,7,4,7,4,5,5,1,5,1,5,1,1,1,1,1,1,2,7,7,7,2,4,1,1,1,1,1,1,6,1,1,1,1,1,1,2,2,2,7,7,7,5,5,5,1,4,5,1,5,5,6,5,1,5,4,1,1,4,4,1,6,4,5,6,1,1965,"4",4,"","2",2,"Dem.","",1,"1","3",51,NA,NA,NA,NA,NA,NA,"1","A"
"934","160874",1,2,1,1,5,5,6,6,5,6,5,6,4,2,2,2,2,6,1,4,1,1,1,2,6,3,6,7,6,6,1,5,1,1,1,4,1,7,5,1,1,1,6,6,6,6,6,7,1,1,1,1,1,1,2,1,1,1,1,1,3,7,7,5,7,7,4,1,1,3,1,4,6,1,6,1,5,6,4,6,3,7,7,6,1,1,6,3,3,6,1,1995,"1",0,"","2",4,"Ind.","",1,"5","3",21,NA,NA,NA,NA,NA,NA,"2","A"
"935","160875",2,5,2,2,4,5,4,2,5,4,2,2,4,4,2,1,4,5,1,5,1,5,1,4,7,3,7,4,7,5,4,7,4,6,4,5,7,5,7,1,3,5,4,7,6,7,5,4,5,3,1,1,1,1,7,1,5,5,5,1,2,4,4,5,5,6,6,1,4,5,4,5,7,7,6,7,7,7,3,5,6,6,7,7,6,5,7,6,7,5,1,1988,"1",0,"","2",2,"Dem.","",2,"1","3",28,NA,NA,NA,NA,NA,NA,"1","A"
"936","160876",6,1,1,6,6,6,4,7,4,4,3,3,7,1,4,1,1,4,1,5,1,5,1,5,7,3,7,4,7,4,1,4,1,4,1,4,5,1,3,1,1,1,5,7,5,7,4,6,1,1,1,1,1,1,4,1,4,1,1,1,4,7,4,7,7,7,4,1,4,1,1,1,7,7,7,7,7,7,2,4,4,2,3,4,4,4,7,4,2,4,2,1973,"4",4,"","2",4,"Rep.","",3,"2","3",43,NA,NA,NA,NA,NA,NA,"2","A"
"937","160877",1,1,3,4,1,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,2,4,3,3,5,6,4,4,4,4,4,4,7,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1981,"3",0,"","2",6,"Dem.","",6,"1","3",35,NA,NA,NA,NA,NA,NA,"3","A"
"938","160878",1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,1,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,1,1971,"1",5,"","2",4,"Dem.","",3,"1","1",45,NA,NA,NA,NA,NA,NA,"2","A"
"939","160879",1,1,1,2,1,1,5,6,3,3,6,3,4,1,5,1,1,4,1,3,1,2,1,3,7,6,7,7,7,5,3,3,2,3,3,4,1,1,1,1,4,2,7,7,7,7,4,6,1,1,1,1,1,1,6,1,1,5,1,6,2,7,7,6,7,4,4,1,1,3,1,5,7,3,7,3,7,5,1,3,3,3,1,5,1,2,7,3,2,3,2,1986,"1",0,"","2",6,"Dem.","",2,"1","1",30,NA,NA,NA,NA,NA,NA,"3","A"
"940","160880",3,1,1,2,1,1,5,6,5,4,7,5,2,1,3,1,1,4,1,2,1,1,1,2,7,4,7,6,7,5,2,5,2,4,2,5,3,6,3,2,5,6,2,5,6,6,4,4,1,1,1,1,1,1,4,1,4,3,2,1,2,6,4,3,5,6,4,2,4,4,4,5,6,3,6,4,4,4,1,4,3,4,5,5,4,3,6,4,3,5,1,1993,"2",0,"","2",2,"Ind.","",4,"1","3",23,NA,NA,NA,NA,NA,NA,"1","A"
"942","160884",6,4,3,6,3,5,5,4,5,6,5,7,3,4,3,4,5,6,2,3,4,6,5,3,5,4,3,5,4,3,2,4,5,4,3,5,2,3,5,6,5,3,2,3,5,4,3,5,3,4,6,6,4,6,3,3,5,4,3,6,2,3,4,5,7,7,5,4,3,4,5,6,3,5,6,5,3,6,2,4,5,4,3,4,5,4,3,5,6,7,2,1991,"2",0,"","2",3,"Ind.","",1,"4","3",25,NA,NA,NA,NA,NA,NA,"2","A"
"943","160887",4,4,1,3,1,4,5,5,7,4,7,3,4,3,1,1,1,4,1,4,1,6,1,4,7,4,6,3,6,4,3,5,3,4,3,5,2,6,4,1,1,6,4,7,5,7,4,2,1,2,1,1,1,1,4,1,6,5,3,6,2,6,4,4,4,4,7,1,4,4,3,4,7,6,7,7,6,7,2,2,4,3,2,5,7,4,7,7,4,4,2,1989,"1",0,"","2",5,"Dem.","",3,"1","3",27,NA,NA,NA,NA,NA,NA,"2","A"
"945","160889",3,2,1,2,1,5,4,6,6,4,7,2,6,4,6,1,2,6,2,5,2,2,2,1,5,3,5,4,5,7,4,6,4,6,4,7,1,5,1,1,1,2,5,4,6,7,3,6,1,2,1,1,3,1,3,2,1,2,1,1,2,6,7,5,5,6,3,2,2,2,1,6,7,3,7,3,2,5,1,4,3,4,2,4,3,4,7,4,5,6,2,1983,"1",0,"","2",5,"Rep.","",4,"1","3",33,NA,NA,NA,NA,NA,NA,"2","A"
"947","160891",5,3,2,2,1,2,4,5,5,5,7,2,4,2,5,3,4,6,2,6,1,3,1,3,6,2,6,4,6,4,4,5,4,6,4,6,3,2,1,1,1,1,4,3,6,7,5,5,2,2,1,1,1,1,6,1,3,1,1,1,2,5,5,4,4,4,5,1,3,1,1,1,6,6,5,6,6,5,1,3,2,4,4,4,2,3,4,4,4,4,1,1989,"2",0,"","2",6,"Ind.","",6,"1","3",27,NA,NA,NA,NA,NA,NA,"3","A"
"950","160894",1,5,1,1,1,2,7,2,5,5,7,2,3,2,4,3,2,4,1,4,1,1,1,1,7,4,7,5,7,7,1,4,1,4,1,3,1,1,1,1,1,1,6,7,7,7,6,7,1,1,1,1,1,1,6,1,1,1,1,1,5,7,7,6,7,5,4,1,1,1,1,3,7,6,7,7,3,6,1,4,3,4,5,4,2,3,5,4,2,3,1,1976,"1",2,"","2",2,"Dem.","",1,"1","3",40,NA,NA,NA,NA,NA,NA,"1","A"
"957","160902",4,6,3,3,1,4,4,3,5,1,5,1,3,6,4,1,4,6,1,5,4,5,2,6,4,2,3,5,5,6,4,6,4,6,4,7,3,7,6,4,1,4,2,2,2,5,5,4,1,4,1,1,1,1,4,6,6,4,2,6,2,4,4,5,5,2,6,5,5,4,3,5,6,6,4,4,7,6,2,2,4,5,3,4,1,4,5,1,5,5,2,1967,"4",0,"","2",5,"Ind.","",2,"1","3",49,NA,NA,NA,NA,NA,NA,"2","A"
"961","160906",1,1,1,1,1,1,7,7,7,6,7,1,4,3,4,1,1,4,1,4,1,1,1,4,7,5,7,7,7,7,7,4,7,2,1,7,1,5,1,1,1,1,7,7,7,7,7,7,1,5,2,1,1,1,3,1,1,1,1,1,6,7,7,6,6,5,7,1,4,7,7,7,7,5,7,6,6,7,1,6,2,5,2,3,7,5,7,4,7,7,1,1988,"3",0,"","2",4,"Dem.","",4,"1","1",28,NA,NA,NA,NA,NA,NA,"2","A"
"965","160911",2,2,2,2,2,2,3,6,5,3,4,3,4,2,3,2,2,3,4,6,4,2,4,2,2,2,2,6,2,6,4,6,4,3,4,3,5,4,2,2,2,5,2,3,5,5,4,3,4,4,2,2,2,4,6,2,2,2,3,2,2,4,4,3,3,3,6,3,3,3,3,3,6,6,6,6,6,6,1,1,1,1,1,1,4,4,4,4,4,4,2,1975,"3",1,"","2",4,"Rep.","",7,"1","3",41,NA,NA,NA,NA,NA,NA,"2","A"
"966","160913",1,1,1,3,2,1,7,7,6,4,6,1,4,2,2,1,1,3,1,6,1,2,1,2,6,1,7,6,6,5,6,5,6,4,6,5,3,1,1,1,1,3,4,7,7,7,5,5,1,1,1,1,1,1,3,1,1,3,2,2,2,5,5,6,6,6,4,1,4,4,4,4,6,4,6,2,5,5,2,4,1,5,1,3,1,1,7,1,1,4,2,1975,"3",0,"","2",5,"Dem.","",5,"1","3",41,NA,NA,NA,NA,NA,NA,"2","A"
"969","160917",1,1,1,1,2,2,6,6,6,6,2,3,5,4,3,1,3,5,1,1,1,1,1,1,7,7,7,7,7,7,2,2,2,2,2,2,1,7,1,1,1,1,5,1,5,5,2,5,5,7,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,1974,"3",2,"","2",5,"Ind.","",6,"1","3",42,NA,NA,NA,NA,NA,NA,"2","A"
"970","160918",2,1,1,2,1,2,5,2,3,2,4,2,4,2,2,1,2,4,1,5,1,3,1,1,7,2,7,6,7,7,3,4,3,5,3,4,5,3,1,1,6,5,4,5,6,7,4,5,2,1,1,1,2,1,1,1,1,1,1,1,2,3,4,3,5,6,2,1,1,2,1,2,7,6,4,4,2,5,2,4,3,7,4,3,3,3,4,2,1,4,1,1989,"1",0,"","2",2,"Dem.","",6,"5","3",27,NA,NA,NA,NA,NA,NA,"1","A"
"971","160919",5,3,1,4,2,2,3,7,6,2,4,1,4,1,3,1,3,5,1,5,1,5,1,3,4,2,3,4,3,4,3,7,2,3,2,3,6,5,5,1,1,2,1,5,5,6,4,4,3,1,1,1,1,1,7,2,6,6,6,6,3,5,5,2,2,2,4,1,4,4,4,4,7,6,6,5,2,6,1,3,1,3,3,3,1,4,7,4,4,4,1,1992,"2",0,"","2",1,"Ind.","",3,"6","3",24,NA,NA,NA,NA,NA,NA,"1","A"
"972","160922",1,1,1,1,4,4,7,7,7,7,4,3,4,1,4,1,4,7,1,1,1,1,1,1,6,6,6,6,6,6,4,4,5,4,4,6,1,6,1,1,1,1,7,5,7,7,7,7,1,4,1,1,1,1,6,1,5,5,1,5,4,7,6,5,7,7,4,4,4,4,4,4,7,5,7,7,7,7,4,5,5,6,6,5,7,4,4,4,4,4,1,1989,"3",0,"","1",3,"Dem.","",2,"1","3",27,NA,NA,NA,NA,NA,NA,"2","A"
"973","160924",3,3,2,1,1,2,4,2,3,2,2,2,4,4,4,1,4,4,1,6,1,6,1,5,7,1,7,1,7,4,3,4,3,4,3,4,1,1,1,1,1,3,5,5,6,6,5,4,1,1,1,1,1,1,5,3,3,3,3,3,3,5,5,5,5,5,5,4,4,4,4,4,6,6,6,6,6,6,1,3,3,3,3,3,4,4,5,4,5,5,1,1978,"3",0,"","2",5,"Dem.","",1,"2","3",38,NA,NA,NA,NA,NA,NA,"2","A"
"974","160926",1,1,1,1,2,1,7,7,7,7,7,5,5,1,2,1,1,2,1,1,1,1,1,1,7,6,7,5,6,7,3,4,3,3,3,3,3,1,2,1,1,1,3,5,5,6,5,7,1,1,1,1,1,1,5,1,1,5,4,1,4,6,6,4,4,6,6,2,4,5,5,3,5,6,6,5,6,6,3,4,5,5,5,4,5,6,6,5,5,5,1,1992,"1",0,"","1",3,"Dem.","",3,"1","3",24,NA,NA,NA,NA,NA,NA,"2","A"
"976","160928",6,3,3,5,6,6,2,5,5,3,2,1,2,2,2,2,3,3,1,7,5,3,3,3,6,2,3,5,4,4,3,4,3,4,4,4,5,6,2,1,4,4,2,2,6,7,3,4,2,2,1,1,2,1,3,1,1,2,1,3,2,6,6,4,3,2,3,1,1,1,1,3,7,6,7,6,5,6,2,3,1,3,3,3,2,2,5,3,3,4,2,1969,"3",2,"","2",5,"Ind.","",7,"1","3",47,NA,NA,NA,NA,NA,NA,"2","A"
"977","160929",3,1,1,3,1,2,3,6,6,4,7,4,4,4,4,3,1,6,1,5,1,4,2,3,6,3,6,4,6,5,4,4,4,5,4,6,1,1,1,1,2,2,5,6,5,6,4,4,1,2,1,1,2,1,2,1,2,3,2,2,2,5,4,3,5,4,4,3,4,5,3,4,6,5,4,5,2,6,2,3,3,2,4,2,4,3,5,3,3,5,2,1984,"1",0,"","2",6,"Dem.","",6,"1","4",32,NA,NA,NA,NA,NA,NA,"3","A"
"978","160931",4,6,3,5,3,4,4,5,4,3,4,4,4,5,3,4,6,4,4,4,6,3,5,4,4,5,3,4,5,4,3,4,5,4,4,5,3,5,5,3,5,5,4,5,4,3,5,4,4,5,4,3,5,5,3,5,3,3,5,5,3,5,4,3,4,4,3,6,4,5,4,5,3,5,5,3,5,5,4,6,3,4,5,3,4,5,4,5,3,5,2,1988,"3",2,"","2",4,"Ind.","",1,"2","1",28,NA,NA,NA,NA,NA,NA,"2","A"
"979","160932",6,5,5,3,4,2,6,5,5,3,3,4,5,3,4,4,3,5,5,6,5,5,4,5,3,5,5,6,4,5,5,4,4,3,5,6,6,5,5,3,2,4,5,4,4,3,3,5,3,5,4,4,6,5,6,5,5,2,4,5,4,3,5,5,4,3,6,5,5,3,4,4,3,6,5,5,4,3,5,4,4,3,2,4,6,5,4,5,3,4,2,1988,"3",NA,"","2",6,"Dem.","",5,"1","3",28,NA,NA,NA,NA,NA,NA,"3","A"
"984","160941",3,3,3,3,3,3,3,4,3,3,4,2,5,3,3,2,2,4,2,4,2,4,2,4,5,2,5,4,5,4,3,4,3,4,3,4,4,4,2,2,4,3,3,3,5,6,3,4,2,3,1,1,2,2,4,2,4,2,2,2,2,4,3,5,5,5,4,2,4,3,3,4,5,4,5,4,3,3,2,3,3,3,4,4,2,2,5,3,3,3,2,1986,"1",0,"","2",5,"Dem.","",1,"1","4",30,NA,NA,NA,NA,NA,NA,"2","A"
"985","160942",3,1,3,3,1,4,4,6,5,4,7,4,4,3,3,2,3,5,2,4,2,2,2,3,7,3,7,6,7,4,4,4,4,4,4,4,3,1,1,5,6,4,4,6,6,6,4,3,1,1,1,1,2,2,6,1,1,1,1,1,2,6,6,6,6,4,4,1,2,2,1,2,7,7,7,7,2,7,2,3,2,2,4,3,2,2,7,3,4,6,1,1984,"3",4,"","2",2,"Dem.","",4,"1","3",32,NA,NA,NA,NA,NA,NA,"1","A"
"986","160943",1,1,1,2,1,3,6,7,4,3,5,2,5,3,3,2,4,6,5,5,7,6,5,7,7,2,5,6,4,5,3,5,6,4,3,5,6,6,6,1,6,6,4,6,5,7,3,2,6,7,2,1,1,2,7,6,6,7,7,7,1,5,5,3,2,5,7,5,6,7,7,7,6,6,6,3,2,7,2,3,5,6,6,7,5,6,7,2,1,5,2,1973,"3",0,"","2",5,"Dem.","",4,"2","3",43,NA,NA,NA,NA,NA,NA,"2","A"
"987","160944",1,1,1,1,1,1,4,5,5,5,6,5,4,4,4,2,2,2,1,2,1,1,1,1,6,2,6,5,6,6,2,4,2,4,2,4,5,3,3,2,2,3,3,5,5,6,4,5,2,3,3,2,2,1,1,1,1,2,2,2,5,6,6,6,6,6,1,1,1,1,1,3,5,4,4,3,6,4,1,3,3,2,2,4,2,3,5,2,5,4,2,1987,"1",0,"","1",3,"Ind.","",2,"1","3",29,NA,NA,NA,NA,NA,NA,"2","A"
"991","160950",1,1,1,5,1,1,7,7,6,4,6,3,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,6,7,1,1,7,1,2,4,7,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,5,6,1,1,1,1,1,1,1,3,5,5,6,6,1,1983,"2",0,"","2",2,"Dem.","",5,"1","3",33,NA,NA,NA,NA,NA,NA,"1","A"
"994","160953",5,4,2,2,4,2,6,3,4,2,6,5,6,2,4,6,3,4,5,2,4,4,2,3,4,3,5,2,5,3,5,3,6,3,5,3,5,3,3,5,3,4,4,4,6,2,4,3,5,2,5,2,5,3,3,5,3,5,3,4,5,3,6,3,4,5,6,3,5,3,6,4,5,2,4,3,5,4,5,2,6,2,4,4,5,3,4,3,3,5,2,1991,"1",1,"","2",2,"Dem.","",3,"1","3",25,NA,NA,NA,NA,NA,NA,"1","A"
"995","160954",5,3,7,2,4,6,5,6,3,5,3,4,4,5,3,6,4,2,5,3,3,5,3,5,4,2,4,3,6,2,4,5,3,5,4,5,3,5,2,3,5,3,3,4,5,2,4,3,6,4,5,4,4,6,3,3,5,5,3,5,5,3,2,4,5,3,5,5,2,5,4,3,5,4,3,5,3,4,5,2,4,3,4,5,2,5,4,5,3,4,1,1981,"3",2,"","1",3,"Ind.","",2,"6","3",35,NA,NA,NA,NA,NA,NA,"2","A"
"996","160955",1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,3,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,2,2,6,5,7,7,5,7,1,1,1,1,1,1,3,1,1,1,1,1,4,5,7,7,7,7,4,4,4,4,4,4,7,7,1,7,7,7,1,1,1,1,1,1,5,5,5,5,5,5,1,1993,"1",2,"","2",2,"Ind.","",6,"1","3",23,NA,NA,NA,NA,NA,NA,"1","A"
"999","160958",1,1,1,5,1,1,6,7,6,2,7,5,2,1,1,1,1,1,6,6,6,6,6,6,5,2,5,2,6,3,5,6,5,6,5,6,3,3,1,5,1,3,7,7,6,6,5,5,1,1,1,1,1,1,3,3,3,6,3,3,2,5,5,5,5,5,6,5,5,5,5,5,7,5,7,2,6,6,1,1,1,2,1,2,6,4,6,4,4,4,1,1981,"2",2,"","2",5,"Dem.","",5,"1","3",35,NA,NA,NA,NA,NA,NA,"2","A"
"1000","160959",1,1,1,1,1,1,7,7,7,6,7,7,7,1,1,1,1,5,1,1,1,1,1,1,4,7,5,5,5,7,4,4,4,4,4,4,4,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,5,1,1,7,7,7,7,7,7,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,4,4,1,1992,"1",0,"","1",5,"Ind.","",2,"4","3",24,NA,NA,NA,NA,NA,NA,"2","A"
"1005","160966",5,2,1,1,1,3,6,5,6,4,7,3,6,4,6,1,2,6,6,7,6,5,5,3,3,6,2,2,1,2,5,7,7,2,5,6,1,5,5,3,2,5,6,5,6,6,3,3,1,2,1,1,1,1,2,2,1,1,1,2,5,7,6,6,7,7,1,2,2,5,2,4,7,2,5,5,4,2,1,6,5,5,2,5,1,1,2,5,2,4,1,1989,"3",2,"","2",5,"Dem.","",5,"1","3",27,NA,NA,NA,NA,NA,NA,"2","A"
"1009","160972",1,1,1,1,3,1,6,6,6,6,6,6,4,1,4,1,4,4,1,7,1,7,1,7,7,4,7,4,7,4,4,7,4,7,4,7,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,5,1,1,5,5,5,4,5,5,4,4,4,4,1,1,4,4,4,5,3,5,3,5,5,2,4,4,4,2,4,1,2,4,2,2,4,2,1993,"1",0,"","2",2,"Ind.","",6,"5","3",23,NA,NA,NA,NA,NA,NA,"1","A"
"1010","160973",1,1,2,1,3,4,7,3,2,3,4,1,6,3,5,2,3,6,1,7,1,3,2,5,4,2,6,4,5,3,3,6,3,4,3,7,1,1,2,2,2,5,2,7,2,5,3,2,2,2,2,2,2,3,4,3,5,4,4,5,2,4,5,5,6,6,4,3,4,4,5,6,7,7,7,7,5,6,1,2,3,3,2,3,3,3,5,4,4,5,2,1986,"1",0,"","2",5,"Dem.","",5,"1","3",30,NA,NA,NA,NA,NA,NA,"2","A"
"1012","160976",1,1,2,2,1,3,5,6,4,4,5,2,4,1,3,1,1,5,1,4,1,4,1,1,5,3,6,4,7,4,3,5,2,4,4,5,1,5,1,1,4,1,5,1,6,6,3,4,2,2,1,1,1,2,5,1,1,1,1,1,1,6,6,7,7,6,6,4,4,5,5,6,6,2,4,4,1,1,2,4,4,3,2,5,4,3,3,2,2,3,2,1977,"3",3,"","2",5,"Rep.","",6,"1","3",39,NA,NA,NA,NA,NA,NA,"2","A"
"1014","160978",2,4,2,4,1,4,2,3,5,3,7,3,4,3,2,1,1,3,1,4,1,2,1,3,7,3,7,6,7,4,2,4,2,3,2,3,6,6,1,1,1,1,4,5,6,7,5,6,2,2,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,2,1,1,1,2,2,7,6,7,6,6,5,1,3,2,2,1,2,6,5,7,5,4,5,1,1988,"1",0,"","1",6,"Dem.","",2,"2","4",28,NA,NA,NA,NA,NA,NA,"3","A"
"1015","160979",1,1,1,1,1,1,6,7,6,5,7,5,1,1,1,1,1,3,1,4,1,1,1,1,7,3,7,7,7,7,1,4,1,1,1,2,1,1,1,1,1,1,7,7,7,7,6,7,1,1,1,1,2,1,1,1,1,1,1,1,3,7,7,6,7,6,2,1,1,1,1,1,6,1,4,1,4,4,2,4,3,3,3,2,2,2,4,2,3,4,1,1983,"3",2,"","2",5,"Rep.","",1,"6","3",33,NA,NA,NA,NA,NA,NA,"2","A"
"1016","160980",1,1,1,1,1,1,5,5,4,3,5,1,4,3,4,3,2,5,1,7,1,5,1,4,6,2,6,4,6,4,3,6,3,5,2,5,2,2,2,1,3,2,5,6,6,7,3,3,1,1,1,1,1,1,3,2,2,2,2,2,2,3,3,3,3,3,4,3,4,3,4,4,6,6,6,6,6,6,2,3,3,3,3,3,4,5,6,5,6,5,2,1979,"1",0,"","2",2,"Ind.","",3,"1","3",37,NA,NA,NA,NA,NA,NA,"1","A"
"1021","160986",2,2,1,3,2,4,3,5,3,2,4,3,6,6,6,4,3,6,1,4,1,2,1,2,6,3,6,6,6,6,6,6,6,6,6,6,4,4,1,1,6,4,4,5,7,7,3,4,6,7,1,1,4,2,2,1,1,1,1,1,6,6,6,6,6,6,2,2,2,2,2,2,7,5,4,5,3,4,1,3,4,3,4,4,5,5,7,5,7,7,1,1990,"1",0,"","2",6,"Dem.","",5,"1","3",26,NA,NA,NA,NA,NA,NA,"3","A"
"1024","160990",1,1,1,1,1,1,4,5,5,2,3,1,4,3,4,1,1,3,3,6,3,3,3,5,2,2,2,5,2,5,2,6,2,5,2,6,6,1,2,1,2,1,2,5,5,6,3,6,4,2,1,1,1,1,2,1,1,1,1,1,2,3,2,2,2,4,3,2,2,2,2,2,7,7,7,7,7,7,1,1,2,2,2,1,2,2,7,3,3,7,1,1983,"3",0,"","2",6,"Dem.","",5,"6","3",33,NA,NA,NA,NA,NA,NA,"3","A"
"1026","160992",2,1,1,2,5,2,5,3,4,1,1,1,7,4,5,4,1,3,6,5,7,5,7,5,2,4,2,5,2,7,4,5,4,4,4,4,1,1,1,1,1,7,4,7,5,7,3,2,1,1,1,1,1,4,1,1,1,1,1,1,2,7,5,7,7,7,4,5,5,5,5,7,7,6,2,7,1,4,1,2,7,4,4,7,2,2,7,4,1,4,2,1986,"1",0,"","2",2,"Dem.","",6,"1","2",30,NA,NA,NA,NA,NA,NA,"1","A"
"1027","160993",4,1,4,4,1,1,7,7,5,6,6,5,2,1,2,1,1,2,1,1,1,1,1,1,7,5,7,5,7,7,1,1,1,1,1,1,4,1,1,1,5,1,5,7,7,7,7,7,1,1,1,1,1,1,5,1,1,1,1,1,2,7,7,7,7,7,3,1,1,1,1,1,7,2,6,3,6,6,1,7,5,5,7,4,4,1,5,2,2,5,1,1980,"1",0,"","2",2,"Dem.","",1,"1","3",36,NA,NA,NA,NA,NA,NA,"1","A"
"1028","160994",2,4,2,1,5,1,3,5,3,3,3,1,7,7,6,2,5,7,1,6,1,2,1,1,7,2,7,7,7,6,7,6,7,7,7,7,6,3,1,1,5,2,5,6,3,6,4,5,4,7,1,2,3,4,6,1,2,1,1,1,3,7,5,3,3,3,7,6,6,6,5,6,7,6,7,4,6,7,2,4,2,3,2,2,3,4,7,4,6,7,2,1970,"1",0,"","2",5,"Ind.","",6,"9","3",46,NA,NA,NA,NA,NA,NA,"2","A"
"1029","160995",1,1,1,5,1,3,7,7,5,5,6,4,5,4,5,4,3,6,1,1,1,1,2,1,6,6,6,6,6,6,4,5,4,4,4,5,4,4,1,1,1,3,3,7,6,6,5,4,1,1,1,1,1,1,7,1,5,4,1,1,1,6,5,6,6,7,7,4,5,4,4,4,7,6,6,6,5,5,1,2,3,3,4,4,4,4,4,4,5,5,1,1983,"2",0,"","2",3,"Dem.","",3,"1","3",33,NA,NA,NA,NA,NA,NA,"2","A"
"1030","160996",5,1,1,2,2,2,2,4,4,2,2,2,4,2,3,2,2,4,5,6,5,4,5,4,5,2,5,5,5,5,4,3,4,4,4,5,2,2,4,2,4,2,4,3,2,3,3,4,2,2,3,2,2,3,6,2,2,2,2,2,3,4,4,4,4,4,4,2,2,2,2,2,6,5,5,5,5,5,2,3,3,3,3,3,3,3,4,3,3,4,2,1961,"3",1,"","2",6,"Rep.","",4,"1","3",55,NA,NA,NA,NA,NA,NA,"3","A"
